# temp (meV) =   25.85203
    0.1978407095E+01    0.0000000000E+00    0.2126897252E-02    0.3594449854E-03    0.2486342237E-02    0.4454325560E-04
    0.4000635175E+01    0.3507402629E-10    0.6127453280E-02    0.1666186061E-02    0.7793639376E-02    0.1899017030E-03
    0.1389737016E+02    0.1045047026E-01    0.8297153227E-01    0.4947480193E-03    0.9391675055E-01    0.4764267203E-02
    0.1400893433E+02    0.1294039256E-01    0.9600910436E-01    0.1697423132E-04    0.1089664712E+00    0.6230729700E-03
    0.1611323631E+02    0.3753385161E-01    0.2455778753E+00    0.0000000000E+00    0.2831117269E+00    0.6133442849E-02
    0.1686569151E+01    0.0000000000E+00    0.1222546315E-02    0.3158932683E-03    0.1538439583E-02    0.3914054261E-04
    0.1790594790E+01    0.0000000000E+00    0.2130562699E-02    0.3807198977E-03    0.2511282596E-02    0.7188434411E-04
    0.4479332165E+01    0.0000000000E+00    0.3901461735E-02    0.1319086607E-02    0.5220548342E-02    0.9709432388E-04
    0.1402052389E+02    0.1187498716E-01    0.1082142465E+00    0.1959400058E-03    0.1202851737E+00    0.1963173377E-02
    0.1404712828E+02    0.1330779761E-01    0.1100294354E+00    0.8550288784E-05    0.1233457833E+00    0.1055317568E-01
    0.1614149239E+02    0.3955132027E-01    0.2519437471E+00    0.0000000000E+00    0.2914950674E+00    0.5064700594E-02
    0.1628880854E+01    0.0000000000E+00    0.1461520470E-02    0.3229213068E-03    0.1784441776E-02    0.3117477479E-04
    0.1628880854E+01    0.0000000000E+00    0.1394186793E-02    0.3139757166E-03    0.1708162510E-02    0.4581167131E-04
    0.4918263260E+01    0.6658828707E-06    0.2368894591E-02    0.9785010135E-03    0.3348061488E-02    0.4671715137E-04
    0.1403248178E+02    0.1048591326E-01    0.1056587722E+00    0.1807005519E-03    0.1163253861E+00    0.2337335067E-02
    0.1403248178E+02    0.1270522946E-01    0.1033608521E+00    0.1405503328E-03    0.1162066319E+00    0.8342661931E-02
    0.1619540470E+02    0.3924083864E-01    0.2410431045E+00    0.0000000000E+00    0.2802839432E+00    0.3784141694E-02
    0.1634565483E+01    0.0000000000E+00    0.1653142763E-02    0.4092631689E-03    0.2062405932E-02    0.5735429507E-04
    0.2342108099E+01    0.0000000000E+00    0.5661974094E-02    0.8109737002E-03    0.6472947794E-02    0.3344081519E-03
    0.5387570544E+01    0.1070977705E-05    0.1758337993E-02    0.7888496778E-03    0.2548258648E-02    0.8972702011E-05
    0.1411171494E+02    0.1247384698E-01    0.1222226997E+00    0.3458895019E-05    0.1347000056E+00    0.3921626575E-03
    0.1426049153E+02    0.1294807875E-01    0.1402748438E+00    0.3623514938E-05    0.1532265460E+00    0.2378093235E-02
    0.1620999724E+02    0.3471023840E-01    0.2275594553E+00    0.0000000000E+00    0.2622696937E+00    0.5192710549E-02
    0.2068661101E+01    0.0000000000E+00    0.4024013842E-02    0.7284936896E-03    0.4752507531E-02    0.1459974833E-03
    0.2173592398E+01    0.0000000000E+00    0.5531678391E-02    0.8893540865E-03    0.6421032478E-02    0.3256490063E-03
    0.5817062684E+01    0.4580120547E-05    0.1539622877E-02    0.6127789548E-03    0.2156981952E-02    0.3827067731E-04
    0.1425324853E+02    0.1251905191E-01    0.1650799571E+00    0.4473585850E-07    0.1775990537E+00    0.9407396267E-02
    0.1429008605E+02    0.1576285970E-01    0.1627114008E+00    0.1372602351E-05    0.1784756331E+00    0.1096224381E-01
    0.1625481248E+02    0.3481036645E-01    0.2349054253E+00    0.0000000000E+00    0.2697157917E+00    0.1679969300E-02
    0.2046787445E+01    0.0000000000E+00    0.4494722763E-02    0.8231307208E-03    0.5317853484E-02    0.3968639422E-04
    0.2046787445E+01    0.0000000000E+00    0.4294794011E-02    0.7928651078E-03    0.5087659119E-02    0.2862730105E-03
    0.6222626329E+01    0.2180304613E-04    0.1551783185E-02    0.4601019528E-03    0.2033688183E-02    0.1095215110E-03
    0.1427444558E+02    0.1359376197E-01    0.1608544809E+00    0.1190489940E-05    0.1744494334E+00    0.1725547012E-01
    0.1427444558E+02    0.1448582285E-01    0.1602632233E+00    0.7259390674E-06    0.1747497721E+00    0.1119784062E-02
    0.1632503118E+02    0.3254359142E-01    0.2129758925E+00    0.0000000000E+00    0.2455194839E+00    0.2328775660E-03
    0.2039679892E+01    0.0000000000E+00    0.4797593571E-02    0.8567524463E-03    0.5654346017E-02    0.4684081297E-03
    0.2622361348E+01    0.0000000000E+00    0.1264024738E-01    0.1483395034E-02    0.1412364242E-01    0.8290724028E-04
    0.6596884340E+01    0.2880271018E-04    0.1921543114E-02    0.4817275179E-03    0.2432073342E-02    0.4520910813E-04
    0.1434681302E+02    0.1401839429E-01    0.1778166660E+00    0.3197087591E-04    0.1918670312E+00    0.1550455194E-02
    0.1451052071E+02    0.1660508510E-01    0.1934382021E+00    0.2834380015E-08    0.2100432900E+00    0.7107327794E-02
    0.1634533975E+02    0.3351591440E-01    0.2037838377E+00    0.0000000000E+00    0.2372997521E+00    0.5605349786E-02
    0.2398846151E+01    0.0000000000E+00    0.9681710683E-02    0.1334883446E-02    0.1101659413E-01    0.2611858793E-03
    0.2461023085E+01    0.0000000000E+00    0.1278617625E-01    0.1515360495E-02    0.1430153674E-01    0.3166002309E-03
    0.6958093380E+01    0.1408699611E-03    0.2791954013E-02    0.6966452716E-03    0.3629469246E-02    0.3386170401E-03
    0.1448628864E+02    0.1700052752E-01    0.1928904902E+00    0.1138039230E-04    0.2099023981E+00    0.1780581981E-02
    0.1453381760E+02    0.1749776052E-01    0.2054819943E+00    0.4100839239E-06    0.2229801649E+00    0.5145870732E-02
    0.1639755441E+02    0.3215946613E-01    0.2003472421E+00    0.0000000000E+00    0.2325067082E+00    0.1093829393E-01
    0.2360350787E+01    0.0000000000E+00    0.9668692978E-02    0.1307029073E-02    0.1097572205E-01    0.1487929248E-03
    0.2360350787E+01    0.0000000000E+00    0.1055682709E-01    0.1408173381E-02    0.1196500047E-01    0.2991665647E-03
    0.7311248982E+01    0.4591914686E-03    0.4305298848E-02    0.1416216925E-02    0.6180707242E-02    0.3878386367E-03
    0.1451157462E+02    0.1721483296E-01    0.1969241708E+00    0.1470756010E-04    0.2141537113E+00    0.6349583618E-02
    0.1451157462E+02    0.1687973371E-01    0.1993528146E+00    0.0000000000E+00    0.2162325483E+00    0.1362048378E-03
    0.1646987911E+02    0.3074531536E-01    0.1842661034E+00    0.0000000000E+00    0.2150114187E+00    0.2445386629E-02
    0.2350010244E+01    0.0000000000E+00    0.1113018493E-01    0.1597061823E-02    0.1272724675E-01    0.4177611481E-03
    0.2804695051E+01    0.0000000000E+00    0.2190711545E-01    0.2101316509E-02    0.2400843196E-01    0.4556075777E-03
    0.7606090257E+01    0.7641209069E-03    0.6657817308E-02    0.2988270268E-02    0.1041020848E-01    0.3322241839E-03
    0.1457295032E+02    0.1512117816E-01    0.2041259717E+00    0.2790424976E-08    0.2192471526E+00    0.7361812522E-02
    0.1472882329E+02    0.2067451653E-01    0.2225489110E+00    0.0000000000E+00    0.2432234275E+00    0.1085785551E-02
    0.1649876905E+02    0.2828395428E-01    0.1724099159E+00    0.0000000000E+00    0.2006938702E+00    0.4468749444E-02
    0.2638663099E+01    0.0000000000E+00    0.2069386055E-01    0.2255116314E-02    0.2294897686E-01    0.5285580824E-03
    0.2640260881E+01    0.0000000000E+00    0.1781444233E-01    0.2105646795E-02    0.1992008912E-01    0.8867132588E-03
    0.7901186075E+01    0.2165301417E-02    0.9648420480E-02    0.5408721433E-02    0.1722244333E-01    0.1359360348E-03
    0.1469242759E+02    0.1691618042E-01    0.2166732912E+00    0.0000000000E+00    0.2335894716E+00    0.4553136908E-02
    0.1475163576E+02    0.1931531531E-01    0.2406585653E+00    0.0000000000E+00    0.2599738806E+00    0.5743418138E-02
    0.1654580303E+02    0.2649833494E-01    0.1689911687E+00    0.0000000000E+00    0.1954895036E+00    0.2413295101E-03
    0.2557532001E+01    0.0000000000E+00    0.1847674611E-01    0.2025489168E-02    0.2050223528E-01    0.6651970298E-03
    0.2557532001E+01    0.0000000000E+00    0.1720674153E-01    0.1959562286E-02    0.1916630382E-01    0.4691830100E-03
    0.8200751225E+01    0.5796615054E-02    0.1227352409E-01    0.9969763152E-02    0.2803990229E-01    0.4498420646E-03
    0.1472080406E+02    0.1901334911E-01    0.2299712163E+00    0.6010841605E-06    0.2489851665E+00    0.4367551582E-02
    0.1472080406E+02    0.1971812309E-01    0.2159139648E+00    0.0000000000E+00    0.2356320879E+00    0.1225735377E-01
    0.1660117888E+02    0.2393663529E-01    0.1627203151E+00    0.0000000000E+00    0.1866569504E+00    0.3723929737E-02
    0.2548220869E+01    0.0000000000E+00    0.1857172697E-01    0.2282349911E-02    0.2085407688E-01    0.1454404879E-03
    0.2884090818E+01    0.0000000000E+00    0.2996394086E-01    0.2756937966E-02    0.3272087883E-01    0.2121588730E-02
    0.8429954267E+01    0.1161443810E-01    0.1609941944E-01    0.1475188930E-01    0.4246574684E-01    0.4251581747E-03
    0.1477106078E+02    0.1993800095E-01    0.2371296280E+00    0.0000000000E+00    0.2570676289E+00    0.1577620712E-02
    0.1490169053E+02    0.2129661875E-01    0.2689774161E+00    0.0000000000E+00    0.2902740348E+00    0.1566103901E-02
    0.1663628896E+02    0.2506899781E-01    0.1661826516E+00    0.0000000000E+00    0.1912516494E+00    0.6044148948E-03
    0.2710858677E+01    0.0000000000E+00    0.2947422519E-01    0.2651265550E-02    0.3212549074E-01    0.8697384955E-03
    0.2776516490E+01    0.0000000000E+00    0.2663708069E-01    0.2620511119E-02    0.2925759181E-01    0.5604856116E-03
    0.8666190480E+01    0.2107651353E-01    0.1906981283E-01    0.2196600959E-01    0.6211233595E-01    0.5543506806E-03
    0.1486036065E+02    0.1994812258E-01    0.2633038355E+00    0.0000000000E+00    0.2832519580E+00    0.9104029270E-02
    0.1492754544E+02    0.2190008272E-01    0.2726332623E+00    0.1533475843E-08    0.2945333466E+00    0.6098873459E-02
    0.1666752875E+02    0.2279432072E-01    0.1549675429E+00    0.0000000000E+00    0.1777618636E+00    0.1069075260E-02
    0.2644425085E+01    0.0000000000E+00    0.2533559840E-01    0.2854744288E-02    0.2819034269E-01    0.1392018905E-02
    0.2644425085E+01    0.0000000000E+00    0.2606515775E-01    0.2842981338E-02    0.2890813909E-01    0.1890714056E-02
    0.8914802051E+01    0.3136896094E-01    0.2246797285E-01    0.2320970978E-01    0.7704664357E-01    0.6989859260E-05
    0.1488953139E+02    0.2084737689E-01    0.2779666762E+00    0.0000000000E+00    0.2988140531E+00    0.3077071888E-02
    0.1488953139E+02    0.2110925332E-01    0.2713330699E+00    0.7296825928E-07    0.2924423962E+00    0.1109081190E-01
    0.1669155578E+02    0.2246765744E-01    0.1521394303E+00    0.0000000000E+00    0.1746070878E+00    0.3671112150E-02
    0.2639017533E+01    0.0000000000E+00    0.2700808096E-01    0.2894620592E-02    0.2990270155E-01    0.1541509143E-02
    0.2878050639E+01    0.0000000000E+00    0.3738941374E-01    0.3369760031E-02    0.4075917377E-01    0.3023533826E-02
    0.9084777270E+01    0.3394111607E-01    0.2524259840E-01    0.2960193454E-01    0.8878564902E-01    0.5904482219E-03
    0.1493162822E+02    0.2451660407E-01    0.2655608545E+00    0.1893802730E-08    0.2900774604E+00    0.4567584727E-02
    0.1502626153E+02    0.2180641031E-01    0.2748564518E+00    0.2147669915E-07    0.2966628836E+00    0.3139300137E-02
    0.1672914631E+02    0.2131835364E-01    0.1436584675E+00    0.0000000000E+00    0.1649768211E+00    0.4434293160E-02
    0.2703627494E+01    0.0000000000E+00    0.3119658486E-01    0.3687345412E-02    0.3488393027E-01    0.7771981243E-03
    0.2817351742E+01    0.0000000000E+00    0.3199540282E-01    0.3298709448E-02    0.3529411227E-01    0.2351030319E-02
    0.9264129984E+01    0.3832557263E-01    0.2793884756E-01    0.3385645071E-01    0.1001208709E+00    0.1393819282E-02
    0.1498823152E+02    0.2012325152E-01    0.2909263039E+00    0.5123424271E-04    0.3111007896E+00    0.5260099169E-04
    0.1505409821E+02    0.2749269326E-01    0.2860912735E+00    0.0000000000E+00    0.3135839668E+00    0.1557090981E-02
    0.1674189340E+02    0.1921446177E-01    0.1502471450E+00    0.0000000000E+00    0.1694616068E+00    0.8293465277E-03
    0.2649542469E+01    0.0000000000E+00    0.2961001693E-01    0.3349941577E-02    0.3295995851E-01    0.1060414305E-02
    0.2649542469E+01    0.0000000000E+00    0.3139113949E-01    0.3281367812E-02    0.3467250730E-01    0.2071354876E-02
    0.9458389403E+01    0.4087578369E-01    0.3045742497E-01    0.3226107532E-01    0.1035942840E+00    0.7159817802E-03
    0.1501227365E+02    0.2612646353E-01    0.2861554804E+00    0.0000000000E+00    0.3122819439E+00    0.2366333200E-02
    0.1501227365E+02    0.2430762664E-01    0.2847009437E+00    0.5171746088E-07    0.3090086221E+00    0.1159788605E-01
    0.1673179264E+02    0.1980053411E-01    0.1518032974E+00    0.0000000000E+00    0.1716038315E+00    0.3866619055E-02
    0.2651424529E+01    0.0000000000E+00    0.3281543398E-01    0.3193554995E-02    0.3600898897E-01    0.7630961813E-04
    0.2826791571E+01    0.0000000000E+00    0.4050326990E-01    0.3696594625E-02    0.4419986453E-01    0.1477072610E-03
    0.9564763163E+01    0.3944875620E-01    0.3500121118E-01    0.3246209730E-01    0.1069120647E+00    0.4219351772E-02
    0.1505049010E+02    0.2527467849E-01    0.2971892920E+00    0.6233772678E-05    0.3224702042E+00    0.3542362847E-02
    0.1510356232E+02    0.2511525254E-01    0.2931559710E+00    0.0000000000E+00    0.3182712236E+00    0.1111381894E-02
    0.1677152451E+02    0.1863369869E-01    0.1368206275E+00    0.0000000000E+00    0.1554543262E+00    0.4562985294E-02
    0.2661317751E+01    0.0000000000E+00    0.3308671197E-01    0.3383757741E-02    0.3647046971E-01    0.9562830377E-03
    0.2798964161E+01    0.0000000000E+00    0.4088082892E-01    0.3732285742E-02    0.4461311467E-01    0.4749806741E-03
    0.9680169438E+01    0.3614858228E-01    0.3648732918E-01    0.3390019777E-01    0.1065361092E+00    0.1631789713E-02
    0.1507673919E+02    0.2764058065E-01    0.2947487911E+00    0.1064443791E-06    0.3223894781E+00    0.2496492426E-02
    0.1512886429E+02    0.2517315407E-01    0.2949885510E+00    0.0000000000E+00    0.3201617051E+00    0.9281047944E-02
    0.1677214810E+02    0.1864246080E-01    0.1393400846E+00    0.0000000000E+00    0.1579825454E+00    0.7389256429E-02
    0.2619944794E+01    0.0000000000E+00    0.3138437861E-01    0.3291318947E-02    0.3467569756E-01    0.7627651042E-03
    0.2619944794E+01    0.0000000000E+00    0.3217008907E-01    0.3504617874E-02    0.3567470694E-01    0.4518862804E-03
    0.9808683257E+01    0.3063162796E-01    0.3709131483E-01    0.3225148598E-01    0.9997442876E-01    0.4208428627E-02
    0.1508675272E+02    0.2689526412E-01    0.2938818449E+00    0.0000000000E+00    0.3207771090E+00    0.2685073029E-02
    0.1508675272E+02    0.2675245625E-01    0.3094830119E+00    0.0000000000E+00    0.3362354682E+00    0.7907425700E-02
    0.1673713520E+02    0.1839313732E-01    0.1423920858E+00    0.0000000000E+00    0.1607852231E+00    0.2552410211E-03
    0.2633071525E+01    0.0000000000E+00    0.3220081243E-01    0.3514437429E-02    0.3571524985E-01    0.4415802558E-02
    0.2780398465E+01    0.0000000000E+00    0.4061311266E-01    0.4039799265E-02    0.4465291193E-01    0.1046615780E-02
    0.9840476601E+01    0.3400621417E-01    0.3705212579E-01    0.3307487353E-01    0.1041332135E+00    0.2017059530E-02
    0.1512489902E+02    0.2545128043E-01    0.3105637265E+00    0.0000000000E+00    0.3360150069E+00    0.1055880544E-01
    0.1513590401E+02    0.2641073879E-01    0.2824175464E+00    0.1480513670E-05    0.3088297657E+00    0.2809394253E-03
    0.1678083606E+02    0.1739791643E-01    0.1451367010E+00    0.0000000000E+00    0.1625346174E+00    0.6527301503E-02
    0.2630382420E+01    0.0000000000E+00    0.3759223498E-01    0.3589854679E-02    0.4118208966E-01    0.2504156601E-02
    0.2772841292E+01    0.0000000000E+00    0.3731811912E-01    0.3999220559E-02    0.4131733968E-01    0.6536534777E-04
    0.9880767231E+01    0.3026957285E-01    0.3898027508E-01    0.3224347029E-01    0.1014933182E+00    0.3832731619E-02
    0.1512621675E+02    0.2685041086E-01    0.2942985857E+00    0.0000000000E+00    0.3211489966E+00    0.9674588265E-02
    0.1515192236E+02    0.2629809498E-01    0.3246082971E+00    0.0000000000E+00    0.3509063921E+00    0.1482678633E-01
    0.1677941163E+02    0.1889390546E-01    0.1403581151E+00    0.0000000000E+00    0.1592520206E+00    0.1675420289E-02
    0.2603200326E+01    0.0000000000E+00    0.3179355579E-01    0.3467882672E-02    0.3526143846E-01    0.6145606398E-04
    0.2603200326E+01    0.0000000000E+00    0.3345819583E-01    0.3636052837E-02    0.3709424866E-01    0.6242851524E-03
    0.9931028460E+01    0.2838062013E-01    0.3684551271E-01    0.2673088880E-01    0.9195702164E-01    0.6025542160E-03
    0.1511173647E+02    0.2425113114E-01    0.3187822877E+00    0.4737306852E-09    0.3430334193E+00    0.1001605935E-01
    0.1511173647E+02    0.2582813880E-01    0.2935072675E+00    0.5386252091E-10    0.3193354064E+00    0.1376642072E-02
    0.1673443497E+02    0.1822478601E-01    0.1387215057E+00    0.0000000000E+00    0.1569462917E+00    0.5535270506E-03
    0.1686124011E+01    0.0000000000E+00    0.1404069456E-02    0.2714368864E-03    0.1675506342E-02    0.3908524877E-05
    0.1686124011E+01    0.0000000000E+00    0.1463295252E-02    0.2703124047E-03    0.1733607656E-02    0.7583518743E-04
    0.3386723894E+01    0.0000000000E+00    0.7506294448E-02    0.1412180429E-02    0.8918474877E-02    0.1054051670E-03
    0.1396047586E+02    0.1219241384E-01    0.8631994147E-01    0.6545366936E-04    0.9857780898E-01    0.1583822749E-02
    0.1396047586E+02    0.1005422928E-01    0.9253976810E-01    0.2577632306E-04    0.1026197737E+00    0.4330041807E-02
    0.1606396020E+02    0.3762094775E-01    0.2685660953E+00    0.0000000000E+00    0.3061870430E+00    0.7429051480E-02
    0.1432338058E+01    0.0000000000E+00    0.7742832137E-03    0.1857639083E-03    0.9600471220E-03    0.6444214040E-04
    0.2114817486E+01    0.0000000000E+00    0.2752193183E-02    0.4208488782E-03    0.3173042062E-02    0.8160656521E-04
    0.3901470671E+01    0.0000000000E+00    0.7677505234E-02    0.1814788518E-02    0.9492293752E-02    0.4780146614E-03
    0.1395556966E+02    0.1119001291E-01    0.9451822439E-01    0.1513785545E-04    0.1057233752E+00    0.6588479369E-02
    0.1405400657E+02    0.1156450356E-01    0.1106956621E+00    0.2985479494E-03    0.1225587136E+00    0.4912122553E-03
    0.1609252698E+02    0.3688382089E-01    0.2615800984E+00    0.0000000000E+00    0.2984639193E+00    0.3468818939E-02
    0.2050615858E+01    0.0000000000E+00    0.3790344612E-02    0.5986292777E-03    0.4388973889E-02    0.5113974048E-04
    0.2072539136E+01    0.0000000000E+00    0.3567528238E-02    0.5417344076E-03    0.4109262645E-02    0.1432819381E-03
    0.4403741035E+01    0.2390916379E-06    0.3795163038E-02    0.1629477544E-02    0.5424879673E-02    0.9404716276E-04
    0.1415419693E+02    0.1206489637E-01    0.1278180409E+00    0.1413223745E-05    0.1398843505E+00    0.6682694514E-02
    0.1415740558E+02    0.1376541166E-01    0.1191566876E+00    0.4760464754E-04    0.1329697039E+00    0.1267858679E-02
    0.1610669429E+02    0.3811639420E-01    0.2596648636E+00    0.0000000000E+00    0.2977812578E+00    0.5886561641E-02
    0.1754495788E+01    0.0000000000E+00    0.2048704727E-02    0.4582842119E-03    0.2506988939E-02    0.9385781912E-05
    0.2597008461E+01    0.0000000000E+00    0.9373766143E-02    0.9627479178E-03    0.1033651406E-01    0.4171583177E-04
    0.5085694371E+01    0.9399022337E-06    0.2409662613E-02    0.1027172289E-02    0.3437774805E-02    0.8610068935E-05
    0.1414765880E+02    0.1192412733E-01    0.1248493544E+00    0.9045567134E-06    0.1367743862E+00    0.5998478388E-03
    0.1432665031E+02    0.1396164110E-01    0.1542684979E+00    0.2914812633E-05    0.1682330538E+00    0.4952126550E-02
    0.1615303432E+02    0.3689113737E-01    0.2544568449E+00    0.0000000000E+00    0.2913479823E+00    0.6032060201E-02
    0.2372070082E+01    0.0000000000E+00    0.9419970411E-02    0.1206318271E-02    0.1062628868E-01    0.2371571731E-03
    0.2441843483E+01    0.0000000000E+00    0.8169496723E-02    0.9962354461E-03    0.9165732169E-02    0.2825375513E-04
    0.5568698355E+01    0.3426924185E-05    0.1551148676E-02    0.7533505424E-03    0.2307926143E-02    0.3837177504E-07
    0.1439446440E+02    0.1406784930E-01    0.1884463200E+00    0.5578087577E-04    0.2025699502E+00    0.8558139832E-02
    0.1439652669E+02    0.1687581592E-01    0.1776118144E+00    0.1183207463E-03    0.1946059510E+00    0.4789099489E-02
    0.1618352964E+02    0.3811865429E-01    0.2282639003E+00    0.0000000000E+00    0.2663825546E+00    0.2816827148E-02
    0.2107330194E+01    0.0000000000E+00    0.5882274684E-02    0.8627866983E-03    0.6745061382E-02    0.4067242208E-03
    0.2893304649E+01    0.0000000000E+00    0.1634714705E-01    0.1714558420E-02    0.1806170547E-01    0.5300964093E-03
    0.6257834672E+01    0.2405618076E-04    0.1685134879E-02    0.4001853885E-03    0.2109376448E-02    0.5610418752E-04
    0.1437383385E+02    0.1489878748E-01    0.1683430509E+00    0.7368877453E-05    0.1832492073E+00    0.2699685166E-02
    0.1459614310E+02    0.1674794562E-01    0.2123993308E+00    0.3296512750E-06    0.2291476061E+00    0.1491163591E-01
    0.1626126964E+02    0.3390905627E-01    0.2188359043E+00    0.0000000000E+00    0.2527449606E+00    0.3340400435E-02
    0.2614300147E+01    0.0000000000E+00    0.1725422271E-01    0.1830070633E-02    0.1908429334E-01    0.2433197365E-03
    0.2763676169E+01    0.0000000000E+00    0.1586190343E-01    0.1737503659E-02    0.1759940708E-01    0.8447384425E-04
    0.6659732025E+01    0.1033247322E-03    0.2181244325E-02    0.5083112965E-03    0.2792880354E-02    0.4097744151E-03
    0.1463461250E+02    0.1604447954E-01    0.2131424555E+00    0.4061255806E-08    0.2291869391E+00    0.8245191718E-02
    0.1464173363E+02    0.1806939224E-01    0.2162311565E+00    0.3062946376E-08    0.2343005518E+00    0.7401345841E-02
    0.1630120111E+02    0.3366764340E-01    0.2187281838E+00    0.0000000000E+00    0.2523958272E+00    0.2492514722E-02
    0.2408411175E+01    0.0000000000E+00    0.1177982777E-01    0.1552008856E-02    0.1333183663E-01    0.3996461941E-03
    0.3073448941E+01    0.0000000000E+00    0.2182255531E-01    0.2520502439E-02    0.2434305775E-01    0.1002195333E-02
    0.7285606496E+01    0.4057378196E-03    0.4519540826E-02    0.1337426063E-02    0.6262704708E-02    0.8993825715E-04
    0.1459847468E+02    0.1711310152E-01    0.2079827836E+00    0.6754078127E-08    0.2250958919E+00    0.5936513055E-02
    0.1482003025E+02    0.1871347941E-01    0.2482904582E+00    0.0000000000E+00    0.2670039376E+00    0.1387351768E-02
    0.1641522503E+02    0.3014633533E-01    0.1925684762E+00    0.0000000000E+00    0.2227148115E+00    0.1730681804E-02
    0.2759926878E+01    0.0000000000E+00    0.2672442120E-01    0.2748740895E-02    0.2947316209E-01    0.8482331951E-03
