          # temp (meV) =   25.85203
    0.1427444558E+02    0.6212346636E+00
    0.1427444558E+02    0.6427167779E+00
    0.1632503118E+02    0.2793391291E-01
    0.2039679892E+01    0.3552272103E-02
    0.2622361348E+01    0.1543551464E-02
    0.6596884340E+01    0.1050697109E+00
    0.1434681302E+02    0.5471846881E+00
    0.1451052071E+02    0.4037254669E+00
    0.1634533975E+02    0.2951227534E-01
    0.2398846151E+01    0.3142796619E-02
    0.2461023085E+01    0.2972708397E-02
    0.6958093380E+01    0.8153157791E-01
    0.1448628864E+02    0.4032744578E+00
    0.1453381760E+02    0.3690923221E+00
    0.1639755441E+02    0.3032132936E-01
    0.2360350787E+01    0.3539203308E-02
    0.2360350787E+01    0.3597260070E-02
    0.7311248982E+01    0.6466101033E-01
    0.1451157462E+02    0.3865994738E+00
    0.1451157462E+02    0.3995325134E+00
    0.1646987911E+02    0.3284165194E-01
    0.2350010244E+01    0.3955349352E-02
    0.2804695051E+01    0.1589714077E-02
    0.7606090257E+01    0.4696233108E-01
    0.1457295032E+02    0.3710718590E+00
    0.1472882329E+02    0.2417605833E+00
    0.1649876905E+02    0.3485353138E-01
    0.2638663099E+01    0.2660758745E-02
    0.2640260881E+01    0.2683300170E-02
    0.7901186075E+01    0.1331265083E-01
    0.1469242759E+02    0.2818712177E+00
    0.1475163576E+02    0.2171128041E+00
    0.1654580303E+02    0.3444321119E-01
    0.2557532001E+01    0.3188420454E-02
    0.2557532001E+01    0.3352658865E-02
    0.8200751225E+01    0.6149763206E-02
    0.1472080406E+02    0.2457556002E+00
    0.1472080406E+02    0.2488345323E+00
    0.1660117888E+02    0.4140720681E-01
    0.2548220869E+01    0.3649839851E-02
    0.2884090818E+01    0.2198025371E-02
    0.8429954267E+01    0.6110932344E-02
    0.1477106078E+02    0.2050653088E+00
    0.1490169053E+02    0.1231156982E+00
    0.1663628896E+02    0.4280294382E-01
    0.2710858677E+01    0.3057460574E-02
    0.2776516490E+01    0.2843851818E-02
    0.8666190480E+01    0.5306789602E-02
    0.1486036065E+02    0.1360629955E+00
    0.1492754544E+02    0.9454794846E-01
    0.1666752875E+02    0.4263008812E-01
    0.2644425085E+01    0.3336416201E-02
    0.2644425085E+01    0.3176786433E-02
    0.8914802051E+01    0.5506740844E-02
    0.1488953139E+02    0.1024307323E+00
    0.1488953139E+02    0.9870980455E-01
    0.1669155578E+02    0.5070403538E-01
    0.2639017533E+01    0.3638881463E-02
    0.2878050639E+01    0.2718472034E-02
    0.9084777270E+01    0.5405424911E-02
    0.1493162822E+02    0.7077613002E-01
    0.1502626153E+02    0.3953473492E-01
    0.1672914631E+02    0.5795169669E-01
    0.2703627494E+01    0.3589237689E-02
    0.2817351742E+01    0.3068508546E-02
    0.9264129984E+01    0.6406239378E-02
    0.1498823152E+02    0.4180908630E-01
    0.1505409821E+02    0.2858776975E-01
    0.1674189340E+02    0.5534035335E-01
    0.2649542469E+01    0.3818499462E-02
    0.2649542469E+01    0.3767778433E-02
    0.9458389403E+01    0.5773056177E-02
    0.1501227365E+02    0.3275072828E-01
    0.1501227365E+02    0.3450828761E-01
    0.1673179264E+02    0.4922072944E-01
    0.2651424529E+01    0.3995929663E-02
    0.2826791571E+01    0.3581782850E-02
    0.9564763163E+01    0.6408311484E-02
    0.1505049010E+02    0.2768409616E-01
    0.1510356232E+02    0.2202184815E-01
    0.1677152451E+02    0.5214771267E-01
    0.2661317751E+01    0.4214381245E-02
    0.2798964161E+01    0.3676742401E-02
    0.9680169438E+01    0.5765134841E-02
    0.1507673919E+02    0.2197815969E-01
    0.1512886429E+02    0.1797427814E-01
    0.1677214810E+02    0.5800484465E-01
    0.2619944794E+01    0.4136094346E-02
    0.2619944794E+01    0.4208511600E-02
    0.9808683257E+01    0.6019420207E-02
    0.1508675272E+02    0.2018380703E-01
    0.1508675272E+02    0.2235944616E-01
    0.1673713520E+02    0.5440585855E-01
    0.2633071525E+01    0.4402971265E-02
    0.2780398465E+01    0.3840360149E-02
    0.9840476601E+01    0.7038429521E-02
    0.1512489902E+02    0.1828848823E-01
    0.1513590401E+02    0.1856342370E-01
    0.1678083606E+02    0.5502652176E-01
    0.2630382420E+01    0.4617240957E-02
    0.2772841292E+01    0.3711716426E-02
    0.9880767231E+01    0.6750710968E-02
    0.1512621675E+02    0.2109190347E-01
    0.1515192236E+02    0.1625843643E-01
    0.1677941163E+02    0.5260542059E-01
    0.2603200326E+01    0.4793495065E-02
    0.2603200326E+01    0.4697935080E-02
    0.9931028460E+01    0.6474757065E-02
    0.1511173647E+02    0.2090593713E-01
    0.1511173647E+02    0.2010202572E-01
    0.1673443497E+02    0.5248353154E-01
    0.1686124011E+01    0.1255068845E-02
    0.1686124011E+01    0.1281862198E-02
    0.3386723894E+01    0.5570093920E-03
    0.1396047586E+02    0.1415020736E+01
    0.1396047586E+02    0.1409447044E+01
    0.1606396020E+02    0.2855626115E-01
    0.1432338058E+01    0.1578506023E-02
    0.2114817486E+01    0.1862584801E-02
    0.3901470671E+01    0.1318775632E-02
    0.1395556966E+02    0.1360475174E+01
    0.1405400657E+02    0.1107334329E+01
    0.1609252698E+02    0.3155562500E-01
    0.2050615858E+01    0.2313827781E-02
    0.2072539136E+01    0.2344193902E-02
    0.4403741035E+01    0.2866215900E-02
    0.1415419693E+02    0.8873411526E+00
    0.1415740558E+02    0.8782034188E+00
    0.1610669429E+02    0.2763033903E-01
    0.1754495788E+01    0.2370306594E-02
    0.2597008461E+01    0.8642056077E-03
    0.5085694371E+01    0.2692695240E-01
    0.1414765880E+02    0.8499567836E+00
    0.1432665031E+02    0.5501490571E+00
    0.1615303432E+02    0.2699955687E-01
    0.2372070082E+01    0.2819757815E-02
    0.2441843483E+01    0.2227540970E-02
    0.5568698355E+01    0.1534990842E+00
    0.1439446440E+02    0.4611786404E+00
    0.1439652669E+02    0.5125338504E+00
    0.1618352964E+02    0.2589529924E-01
    0.2107330194E+01    0.3587881431E-02
    0.2893304649E+01    0.5469775344E-03
    0.6257834672E+01    0.1098832309E+00
    0.1437383385E+02    0.4859464343E+00
    0.1459614310E+02    0.3329992003E+00
    0.1626126964E+02    0.2867790154E-01
    0.2614300147E+01    0.1877474151E-02
    0.2763676169E+01    0.1384788366E-02
    0.6659732025E+01    0.1201123384E+00
    0.1463461250E+02    0.3094935257E+00
    0.1464173363E+02    0.2871063846E+00
    0.1630120111E+02    0.2734578381E-01
    0.2408411175E+01    0.3822581905E-02
    0.3073448941E+01    0.9053458775E-03
    0.7285606496E+01    0.7067073950E-01
    0.1459847468E+02    0.3494918639E+00
    0.1482003025E+02    0.1906326130E+00
    0.1641522503E+02    0.2882865989E-01
    0.2759926878E+01    0.1832822143E-02
    0.3016125666E+01    0.1456101721E-02
    0.7603391590E+01    0.4867854092E-01
    0.1483044343E+02    0.1882619420E+00
    0.1486380943E+02    0.1469690383E+00
    0.1645670697E+02    0.2694857590E-01
    0.2614815443E+01    0.3122522916E-02
    0.3154433501E+01    0.1493671838E-02
    0.8145209659E+01    0.8016210310E-02
    0.1479644880E+02    0.1968666085E+00
    0.1498517628E+02    0.8118755913E-01
    0.1658415674E+02    0.3270363370E-01
    0.2810821678E+01    0.2467392246E-02
    0.3174787216E+01    0.2202168027E-02
    0.8390132027E+01    0.6649741277E-02
    0.1496943304E+02    0.8060662778E-01
    0.1504386969E+02    0.5597501268E-01
    0.1662093299E+02    0.3802115078E-01
    0.2713120783E+01    0.3147966264E-02
    0.3155124413E+01    0.2032651971E-02
    0.8842794924E+01    0.5903525880E-02
    0.1495484050E+02    0.8114494740E-01
    0.1509958274E+02    0.2875098724E-01
    0.1672576795E+02    0.5273512659E-01
    0.2789890674E+01    0.2902354804E-02
    0.3232208009E+01    0.2316183688E-02
    0.9023666689E+01    0.6405606397E-02
    0.1506295555E+02    0.3379831990E-01
    0.1517243254E+02    0.1749452856E-01
    0.1675699930E+02    0.5111945137E-01
    0.2724592413E+01    0.3753012293E-02
    0.3106530150E+01    0.2793056831E-02
    0.9375524508E+01    0.6650533533E-02
    0.1506947964E+02    0.2844962074E-01
    0.1517342797E+02    0.1463338424E-01
    0.1681591199E+02    0.5168182609E-01
    0.2737735388E+01    0.3619552616E-02
    0.3210087893E+01    0.2992894724E-02
    0.9492048513E+01    0.7151662934E-02
    0.1512552836E+02    0.1923323586E-01
    0.1524647848E+02    0.1286720907E-01
    0.1684711656E+02    0.5694247391E-01
    0.2699023892E+01    0.4417469093E-02
    0.3048473938E+01    0.2979286091E-02
    0.9718588772E+01    0.6764683697E-02
    0.1513936330E+02    0.1830006472E-01
    0.1521361186E+02    0.1364616109E-01
    0.1685790232E+02    0.5729336290E-01
    0.2697961307E+01    0.4243579185E-02
    0.3157859286E+01    0.3027035369E-02
    0.9763520899E+01    0.7438615274E-02
    0.1516671939E+02    0.1923073653E-01
    0.1526683465E+02    0.9515998570E-02
    0.1689624436E+02    0.6121462235E-01
    0.2684397546E+01    0.4521785538E-02
    0.3022475111E+01    0.3036539949E-02
    0.9838257539E+01    0.6968878464E-02
    0.1516303609E+02    0.1940517362E-01
    0.1522600267E+02    0.1348734638E-01
    0.1686883431E+02    0.5755495611E-01
    0.2692793513E+01    0.4267582525E-02
    0.3133969399E+01    0.2691325486E-02
    0.9805990465E+01    0.6724281242E-02
    0.1519106259E+02    0.1625824833E-01
    0.1523672727E+02    0.1279407836E-01
    0.1691514656E+02    0.6094708653E-01
    0.2706830030E+01    0.3973850211E-02
    0.3174027354E+01    0.2694755267E-02
    0.9612320974E+01    0.6325087018E-02
    0.1516079107E+02    0.1640840115E-01
    0.1519736429E+02    0.1686855627E-01
    0.1690210060E+02    0.6188651610E-01
    0.2696380564E+01    0.3763395467E-02
    0.3267605181E+01    0.2104306356E-02
    0.9205526784E+01    0.6192695682E-02
    0.1504376435E+02    0.4202685509E-01
    0.1517944810E+02    0.1753126826E-01
    0.1684069223E+02    0.6057166731E-01
    0.2615414990E+01    0.3735878546E-02
    0.3365870116E+01    0.1637053470E-02
    0.8618673805E+01    0.6034821191E-02
    0.1488949059E+02    0.1288799757E+00
    0.1512904729E+02    0.2435418614E-01
    0.1671601942E+02    0.4588928888E-01
    0.2436460481E+01    0.4355132454E-02
    0.3410409772E+01    0.1272425120E-02
    0.7871982757E+01    0.1704760397E-01
    0.1470186772E+02    0.2905196794E+00
    0.1503381012E+02    0.6765552864E-01
    0.1653685519E+02    0.3380096599E-01
    0.2158670684E+01    0.4316646594E-02
    0.3355154106E+01    0.7992189739E-03
    0.6970498519E+01    0.7955845673E-01
    0.1448840798E+02    0.4240042506E+00
    0.1487166984E+02    0.1496001431E+00
    0.1634692293E+02    0.2531423237E-01
    0.1808864487E+01    0.3011868979E-02
    0.3162485503E+01    0.4308450227E-03
    0.5932852941E+01    0.1713080624E+00
    0.1426471623E+02    0.6428332772E+00
    0.1462365935E+02    0.3072689764E+00
    0.1620449210E+02    0.2383221170E-01
    0.1445425320E+01    0.2337658767E-02
    0.2754860965E+01    0.3540079518E-03
    0.4861098334E+01    0.1032169012E-01
    0.1405664763E+02    0.9665438463E+00
    0.1431201156E+02    0.5903632030E+00
    0.1613397854E+02    0.2729351521E-01
    0.2334140589E+01    0.2853231784E-02
    0.2334140589E+01    0.2787160182E-02
    0.4936673012E+01    0.9175033991E-02
    0.1434503857E+02    0.5456095927E+00
    0.1434503857E+02    0.5429909480E+00
    0.1612636198E+02    0.2586841916E-01
    0.2175563559E+01    0.3191381476E-02
    0.2644271617E+01    0.8100536854E-03
    0.5223797647E+01    0.4200996060E-01
    0.1432322583E+02    0.5728856153E+00
    0.1443523516E+02    0.4372443640E+00
    0.1614235370E+02    0.2754773496E-01
    0.2587438083E+01    0.1637894848E-02
    0.2653443524E+01    0.1279179138E-02
    0.5769342904E+01    0.2038010903E+00
    0.1457798251E+02    0.3456068723E+00
    0.1458666552E+02    0.3065218972E+00
    0.1617320722E+02    0.2947771614E-01
    0.2410714878E+01    0.3378698268E-02
    0.3047125424E+01    0.6014041109E-03
    0.6170918305E+01    0.1346988977E+00
    0.1453794077E+02    0.3517057362E+00
    0.1473139162E+02    0.2392534398E+00
    0.1620626526E+02    0.2452374153E-01
    0.2776271190E+01    0.1407309096E-02
    0.3005240029E+01    0.8228136405E-03
    0.6657963330E+01    0.1314112011E+00
    0.1482063674E+02    0.1679899576E+00
    0.1484842723E+02    0.1607849637E+00
    0.1624411930E+02    0.2318362446E-01
    0.2643467937E+01    0.2533768730E-02
    0.3299012310E+01    0.1009651727E-02
    0.7096571845E+01    0.7353065925E-01
    0.1476022743E+02    0.2190793404E+00
    0.1497671186E+02    0.9434413050E-01
    0.1632747626E+02    0.2368310896E-01
    0.2883265054E+01    0.1622512149E-02
    0.3312363420E+01    0.1251450187E-02
    0.7492523897E+01    0.5152295081E-01
    0.1504265471E+02    0.6513138278E-01
    0.1505881742E+02    0.6919666087E-01
    0.1636890943E+02    0.2114788454E-01
    0.2800023171E+01    0.2478337154E-02
    0.3442668458E+01    0.1400330795E-02
    0.7921887006E+01    0.1742175901E-01
    0.1495275029E+02    0.1099763736E+00
    0.1513719735E+02    0.3783699161E-01
    0.1650867285E+02    0.2778592693E-01
    0.2909097496E+01    0.2434405836E-02
    0.3527073504E+01    0.1658447776E-02
    0.8229041306E+01    0.9877551858E-02
    0.1517384303E+02    0.3020846849E-01
    0.1522332226E+02    0.2107717715E-01
    0.1655384566E+02    0.2806491803E-01
    0.2856614034E+01    0.2729941887E-02
    0.3499275829E+01    0.1709817307E-02
    0.8621477279E+01    0.6900357400E-02
    0.1508617591E+02    0.4402552730E-01
    0.1523972085E+02    0.1484765507E-01
    0.1670397694E+02    0.4033757072E-01
    0.2874185043E+01    0.3181241227E-02
    0.3624714705E+01    0.2333257506E-02
    0.8851767991E+01    0.6315939257E-02
    0.1521425867E+02    0.1835946152E-01
    0.1535157274E+02    0.8824955415E-02
    0.1675433876E+02    0.4375971612E-01
    0.2839214225E+01    0.3213438204E-02
    0.3480241802E+01    0.2325260395E-02
    0.9181867428E+01    0.6588731299E-02
    0.1515330033E+02    0.1908560912E-01
    0.1531829996E+02    0.1097849635E-01
    0.1686390621E+02    0.5461519359E-01
    0.2815561163E+01    0.3499851250E-02
    0.3611482292E+01    0.3256474125E-02
    0.9342289696E+01    0.6705921149E-02
    0.1522136400E+02    0.1556959294E-01
    0.1542362374E+02    0.8252603148E-02
    0.1692310798E+02    0.6156336186E-01
    0.2799895707E+01    0.3850089439E-02
    0.3412101044E+01    0.2853983314E-02
    0.9576874689E+01    0.7520620068E-02
    0.1518174076E+02    0.1629688661E-01
    0.1536693073E+02    0.7880986490E-02
    0.1696907983E+02    0.7304712935E-01
    0.2773416715E+01    0.3948304144E-02
    0.3531033318E+01    0.3735709245E-02
    0.9666266406E+01    0.7818260785E-02
    0.1522288799E+02    0.1541126155E-01
    0.1544044937E+02    0.8517892154E-02
    0.1704106170E+02    0.8476504782E-01
    0.2780521490E+01    0.4030390923E-02
    0.3346849421E+01    0.2810664539E-02
    0.9769418508E+01    0.7613201471E-02
    0.1519473622E+02    0.1755358775E-01
    0.1537595191E+02    0.8684969587E-02
    0.1702283901E+02    0.8151289881E-01
    0.2768700224E+01    0.4138856929E-02
    0.3455341197E+01    0.3066822320E-02
    0.9784115468E+01    0.7995211818E-02
    0.1523206296E+02    0.1723642628E-01
    0.1540611373E+02    0.8560994386E-02
    0.1710610773E+02    0.1024083467E+00
    0.2789297237E+01    0.4323629494E-02
    0.3339772544E+01    0.2771234631E-02
    0.9733060236E+01    0.7000572142E-02
    0.1519745821E+02    0.1755850433E-01
    0.1534775041E+02    0.9366762721E-02
    0.1703045939E+02    0.8160639320E-01
    0.2787638700E+01    0.4426047643E-02
    0.3454055236E+01    0.2698852601E-02
    0.9674961182E+01    0.7404086683E-02
    0.1525051428E+02    0.1451625297E-01
    0.1532654254E+02    0.1004249436E-01
    0.1711412563E+02    0.1002228567E+00
    0.2805451185E+01    0.3474939843E-02
    0.3408013800E+01    0.2382263256E-02
    0.9471301669E+01    0.7685633430E-02
    0.1517260343E+02    0.1759178726E-01
    0.1530023168E+02    0.1102807714E-01
    0.1698561175E+02    0.7835333932E-01
    0.2789526796E+01    0.3909231843E-02
    0.3552556775E+01    0.2350534555E-02
    0.9350118858E+01    0.6962501393E-02
    0.1520803660E+02    0.1752281117E-01
    0.1527080567E+02    0.1196342707E-01
    0.1705142722E+02    0.8791371487E-01
    0.2790251700E+01    0.3539548841E-02
    0.3520326239E+01    0.1817501363E-02
    0.9013834724E+01    0.6720033758E-02
    0.1508531867E+02    0.3550641646E-01
    0.1526319630E+02    0.1240529667E-01
    0.1687404473E+02    0.6270111580E-01
    0.2730918630E+01    0.3610485763E-02
    0.3712178968E+01    0.2213423345E-02
    0.8843192396E+01    0.6103739297E-02
    0.1505595703E+02    0.5781519202E-01
    0.1528186940E+02    0.1115317097E-01
    0.1690374321E+02    0.7138711966E-01
    0.2701056172E+01    0.3008365034E-02
    0.3621457189E+01    0.1660288007E-02
    0.8395149141E+01    0.7002267657E-02
    0.1493936962E+02    0.1137465837E+00
    0.1522333913E+02    0.1615784887E-01
    0.1669215789E+02    0.4150002218E-01
    0.2586519954E+01    0.4054105302E-02
    0.3850739984E+01    0.2100763613E-02
    0.8191644009E+01    0.8645427231E-02
    0.1487507544E+02    0.1663398836E+00
    0.1526775237E+02    0.1368793800E-01
    0.1667746170E+02    0.4555663515E-01
    0.2518483011E+01    0.3945451183E-02
    0.3649399177E+01    0.1199253681E-02
    0.7640261430E+01    0.4017217500E-01
    0.1475309539E+02    0.2339610033E+00
    0.1514141265E+02    0.4080880226E-01
    0.1647019170E+02    0.2788245443E-01
    0.2358550409E+01    0.4869891401E-02
    0.3873642359E+01    0.1525916285E-02
    0.7434777200E+01    0.6004323581E-01
    0.1467244025E+02    0.3218922656E+00
    0.1518844018E+02    0.3417111332E-01
    0.1642681589E+02    0.3044802850E-01
    0.2258505145E+01    0.4531857009E-02
    0.3542205575E+01    0.7832116065E-03
    0.6776710083E+01    0.1103266742E+00
    0.1454216550E+02    0.3996717654E+00
    0.1496602612E+02    0.1195527600E+00
    0.1627984336E+02    0.2336033052E-01
    0.2078773970E+01    0.4363106414E-02
    0.3679736513E+01    0.8674675340E-03
    0.6641029784E+01    0.1238172406E+00
    0.1446151243E+02    0.4773771429E+00
    0.1497379308E+02    0.1029034340E+00
    0.1625455673E+02    0.2466591387E-01
    0.1972839667E+01    0.3351755274E-02
    0.3223001471E+01    0.5483867611E-03
    0.5877062698E+01    0.1990061781E+00
    0.1432957264E+02    0.5593180345E+00
    0.1467348915E+02    0.2814150500E+00
    0.1618044692E+02    0.2527932693E-01
    0.2776999626E+01    0.1094859072E-02
    0.2776999626E+01    0.1075813704E-02
    0.6340975314E+01    0.1432969546E+00
    0.1480482406E+02    0.1802801215E+00
    0.1480482406E+02    0.1827840565E+00
    0.1620825094E+02    0.2549112716E-01
    0.2715717326E+01    0.1729161936E-02
    0.3003773102E+01    0.7695028804E-03
    0.6481303186E+01    0.1531435702E+00
    0.1477789407E+02    0.2011239784E+00
    0.1487801866E+02    0.1372021126E+00
    0.1621460214E+02    0.2372377512E-01
    0.2912304339E+01    0.1303099436E-02
    0.3006382683E+01    0.1169221250E-02
    0.7030945036E+01    0.6069418794E-01
    0.1504280115E+02    0.6421282211E-01
    0.1505748419E+02    0.5963429631E-01
    0.1625010269E+02    0.2265961869E-01
    0.2870191135E+01    0.2120300068E-02
    0.3306818534E+01    0.1108552343E-02
    0.7224411280E+01    0.6516963212E-01
    0.1499503858E+02    0.9237056875E-01
    0.1514590995E+02    0.3962752900E-01
    0.1628605695E+02    0.2089467630E-01
    0.2978751970E+01    0.2011521103E-02
    0.3311262356E+01    0.1450698215E-02
    0.7710644969E+01    0.3164179168E-01
    0.1526173089E+02    0.1538422375E-01
    0.1528766228E+02    0.1791876513E-01
    0.1632204299E+02    0.1683798172E-01
    0.2965636096E+01    0.2445229080E-02
    0.3546872526E+01    0.1693889326E-02
    0.7929720407E+01    0.2030199990E-01
    0.1518522995E+02    0.3224024867E-01
    0.1531784507E+02    0.1311771093E-01
    0.1643862726E+02    0.2455230521E-01
    0.2977537639E+01    0.2871361355E-02
    0.3590380393E+01    0.2890160130E-02
    0.8334491565E+01    0.8885588280E-02
    0.1540076489E+02    0.1013545815E-01
    0.1544028496E+02    0.6522701778E-02
    0.1648656523E+02    0.2366728531E-01
    0.2973613424E+01    0.2970818129E-02
    0.3703475141E+01    0.3659495027E-02
    0.8562748356E+01    0.7211615461E-02
    0.1528072589E+02    0.1484896554E-01
    0.1542434770E+02    0.8083365765E-02
    0.1666273074E+02    0.3598680153E-01
    0.2927794145E+01    0.3470418818E-02
    0.3765938845E+01    0.6735539550E-02
    0.8886160012E+01    0.7217921248E-02
    0.1539227728E+02    0.8739438817E-02
    0.1556654045E+02    0.6152565651E-02
    0.1672798433E+02    0.4292840162E-01
    0.2927082865E+01    0.3231239875E-02
    0.3750669486E+01    0.5370866379E-02
    0.9101003364E+01    0.6912573841E-02
    0.1527435455E+02    0.1361460021E-01
    0.1551901263E+02    0.6423468563E-02
    0.1688892207E+02    0.6105432197E-01
    0.2863973374E+01    0.4365664454E-02
    0.3805262873E+01    0.9873309955E-02
    0.9348158702E+01    0.7243950067E-02
    0.1533422823E+02    0.1215440318E-01
    0.1563602183E+02    0.5978722215E-02
    0.1696924049E+02    0.8101352424E-01
    0.2876653791E+01    0.3679198672E-02
    0.3696487593E+01    0.6632957034E-02
    0.9513746534E+01    0.6591393933E-02
    0.1524249966E+02    0.1461220417E-01
    0.1557221047E+02    0.7174389971E-02
    0.1706900585E+02    0.9640414942E-01
    0.2823353515E+01    0.4627035406E-02
    0.3729430912E+01    0.1146140578E-01
    0.9686170394E+01    0.9408124624E-02
    0.1527997339E+02    0.1304250198E-01
    0.1564934499E+02    0.6023748625E-02
    0.1716285640E+02    0.1254533845E+00
    0.2859551792E+01    0.4103300994E-02
    0.3593917103E+01    0.6683017527E-02
    0.9758440889E+01    0.1002504403E-01
    0.1521997796E+02    0.1686262821E-01
    0.1557651390E+02    0.7638532502E-02
    0.1718730364E+02    0.1271998890E+00
    0.2825203299E+01    0.5025170230E-02
    0.3610646165E+01    0.9122142764E-02
    0.9854471660E+01    0.1605092059E-01
    0.1525407964E+02    0.1350607945E-01
    0.1561057424E+02    0.5890378056E-02
    0.1729097747E+02    0.1687228677E+00
    0.2877203706E+01    0.4102059232E-02
    0.3525589334E+01    0.4754896004E-02
    0.9797273019E+01    0.1051806404E-01
    0.1521677434E+02    0.1802075598E-01
    0.1553607024E+02    0.7253753213E-02
    0.1724004190E+02    0.1385332477E+00
    0.2856360231E+01    0.4572068433E-02
    0.3547085158E+01    0.6339221284E-02
    0.9818700319E+01    0.1129241665E-01
    0.1526118049E+02    0.1424848610E-01
    0.1552605759E+02    0.7002207194E-02
    0.1734370357E+02    0.1767175934E+00
    0.2901318564E+01    0.3885627136E-02
    0.3557098027E+01    0.3986918874E-02
    0.9619050782E+01    0.7864535643E-02
    0.1522536318E+02    0.1532934581E-01
    0.1546129417E+02    0.7312667419E-02
    0.1721983598E+02    0.1367846861E+00
    0.2878332590E+01    0.4184524838E-02
    0.3609732663E+01    0.5162942836E-02
    0.9576158487E+01    0.7919722949E-02
    0.1529150941E+02    0.1178025798E-01
    0.1540308915E+02    0.8583496038E-02
    0.1730813897E+02    0.1680960873E+00
    0.2898490417E+01    0.3662074041E-02
    0.3686936211E+01    0.3869265457E-02
    0.9245205310E+01    0.6528086444E-02
    0.1521016740E+02    0.1795655235E-01
    0.1538225384E+02    0.8723829826E-02
    0.1711392173E+02    0.1109148469E+00
    0.2849917158E+01    0.3885531699E-02
    0.3787879448E+01    0.5410179624E-02
    0.9156593299E+01    0.6865860090E-02
    0.1524860382E+02    0.2055474273E-01
    0.1532912064E+02    0.9711731206E-02
    0.1717165503E+02    0.1348516547E+00
    0.2833951846E+01    0.2895727090E-02
    0.3853017044E+01    0.3944589492E-02
    0.8716988466E+01    0.6431779628E-02
    0.1510676442E+02    0.4585155146E-01
    0.1535389473E+02    0.9548113435E-02
    0.1691654885E+02    0.8177087876E-01
    0.2747257014E+01    0.3331173131E-02
    0.3985098163E+01    0.6265410282E-02
    0.8610721310E+01    0.6365377786E-02
    0.1506911026E+02    0.6395476886E-01
    0.1535601526E+02    0.8835806170E-02
    0.1693765143E+02    0.8600434911E-01
    0.2689114377E+01    0.3234731385E-02
    0.3958098469E+01    0.3426378221E-02
    0.8083450194E+01    0.1182773459E-01
    0.1493686890E+02    0.1190811747E+00
    0.1533471640E+02    0.1215618713E-01
    0.1665225876E+02    0.4573967937E-01
    0.2573178505E+01    0.3761847928E-02
    0.4060569987E+01    0.4222222560E-02
    0.8006812194E+01    0.1512845216E-01
    0.1487272139E+02    0.1673086632E+00
    0.1533609469E+02    0.1271625026E-01
